asset_id,date,ride_id,ride_name,tickets_sold,attendance,capacity,operational_hours,scheduled_maintenance_hours,uptime,downtime
Aquarabia,2025-03-31 00:00:00+00:00,AQL,Aqua Lake Raft,3784,3911,3800,6,3,3,3
Aquarabia,2025-03-31 00:00:00+00:00,SST,Sea Stallion,6960,8429,7000,6,3,3,3
Aquarabia,2025-03-31 00:00:00+00:00,WTR1,Wave Pool,5971,7152,6000,9,1,8,1
Aquarabia,2025-03-31 00:00:00+00:00,WTR2,Lazy River,4967,5371,5000,8,3,5,3
Aquarabia,2025-03-31 00:00:00+00:00,WTR3,Splash Zone,7958,9008,8000,7,3,4,3
Aquarabia,2025-03-31 00:00:00+00:00,DRD,Dizzy Rapids Drop,3558,3891,3600,7,1,6,1
Aquarabia,2025-03-31 00:00:00+00:00,RDL,Rapid Downstream Loop,4985,5047,5000,8,3,5,3
Aquarabia,2025-03-31 00:00:00+00:00,SMW,Splash Mountain Wave,4768,5384,4800,7,4,3,4
Aquarabia,2025-03-31 00:00:00+00:00,FJT,Fun Jet Tubes,4188,4640,4200,10,4,6,4
Aquarabia,2025-03-31 00:00:00+00:00,WTR4,Aqua Loop,5462,5894,5500,10,2,8,2
Six Flags,2025-04-01 00:00:00+00:00,SRT,Siroccos Tower,3155,3066,8000,7,1,6,1
Six Flags,2025-04-01 00:00:00+00:00,KCB,Kiddie Carousel Bay,1289,1209,3000,10,3,7,3
Six Flags,2025-04-01 00:00:00+00:00,ELT,Electric Light Tour,1642,1446,3500,8,2,6,2
Six Flags,2025-04-01 00:00:00+00:00,MLP,Magic Lantern Parade,1862,1699,4000,7,1,6,1
Six Flags,2025-04-01 00:00:00+00:00,GDC,Grand Canyon Coaster,2501,2309,5200,8,2,6,2
Six Flags,2025-04-01 00:00:00+00:00,HRA,High Roller Adventure,2670,2547,6000,8,1,7,1
Six Flags,2025-04-01 00:00:00+00:00,SKW,Skywatch,2775,2684,6500,10,3,7,3
Six Flags,2025-04-01 00:00:00+00:00,TWE,Twilight Express,3104,3027,7800,6,4,2,4
Six Flags,2025-04-01 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1974,1799,4500,9,3,6,3
Six Flags,2025-04-01 00:00:00+00:00,FLF,Falcons Flight,4209,4043,9000,8,1,7,1
Aquarabia,2025-04-01 00:00:00+00:00,DRD,Dizzy Rapids Drop,1578,1424,3600,6,1,5,1
Aquarabia,2025-04-01 00:00:00+00:00,AQL,Aqua Lake Raft,1459,1364,3800,6,4,2,4
Aquarabia,2025-04-01 00:00:00+00:00,WTR1,Wave Pool,2563,2494,6000,8,4,4,4
Aquarabia,2025-04-01 00:00:00+00:00,WTR2,Lazy River,2042,1989,5000,6,1,5,1
Aquarabia,2025-04-01 00:00:00+00:00,WTR3,Splash Zone,3436,3288,8000,6,4,2,4
Aquarabia,2025-04-01 00:00:00+00:00,SST,Sea Stallion,3090,2915,7000,10,2,8,2
Aquarabia,2025-04-01 00:00:00+00:00,RDL,Rapid Downstream Loop,1964,1846,5000,9,2,7,2
Aquarabia,2025-04-01 00:00:00+00:00,SMW,Splash Mountain Wave,1852,1784,4800,6,1,5,1
Aquarabia,2025-04-01 00:00:00+00:00,FJT,Fun Jet Tubes,1880,1748,4200,9,2,7,2
Aquarabia,2025-04-01 00:00:00+00:00,WTR4,Aqua Loop,2538,2394,5500,6,3,3,3
Six Flags,2025-04-02 00:00:00+00:00,SRT,Siroccos Tower,3025,2883,8000,9,3,6,3
Six Flags,2025-04-02 00:00:00+00:00,ELT,Electric Light Tour,1425,1375,3500,10,2,8,2
Six Flags,2025-04-02 00:00:00+00:00,MLP,Magic Lantern Parade,1684,1571,4000,6,3,3,3
Six Flags,2025-04-02 00:00:00+00:00,GDC,Grand Canyon Coaster,1963,1851,5200,10,3,7,3
Six Flags,2025-04-02 00:00:00+00:00,HRA,High Roller Adventure,2532,2336,6000,10,1,9,1
Six Flags,2025-04-02 00:00:00+00:00,SKW,Skywatch,2849,2776,6500,7,4,3,4
Six Flags,2025-04-02 00:00:00+00:00,TWE,Twilight Express,2898,2795,7800,10,1,9,1
Six Flags,2025-04-02 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1880,1806,4500,10,4,6,4
Six Flags,2025-04-02 00:00:00+00:00,FLF,Falcons Flight,3660,3505,9000,7,4,3,4
Six Flags,2025-04-02 00:00:00+00:00,KCB,Kiddie Carousel Bay,1342,1241,3000,6,2,4,2
Aquarabia,2025-04-02 00:00:00+00:00,AQL,Aqua Lake Raft,2046,1892,3800,8,4,4,4
Aquarabia,2025-04-02 00:00:00+00:00,SST,Sea Stallion,3569,3393,7000,8,4,4,4
Aquarabia,2025-04-02 00:00:00+00:00,WTR1,Wave Pool,2908,2852,6000,6,4,2,4
Aquarabia,2025-04-02 00:00:00+00:00,WTR2,Lazy River,2496,2438,5000,9,4,5,4
Aquarabia,2025-04-02 00:00:00+00:00,WTR3,Splash Zone,3502,3378,8000,7,1,6,1
Aquarabia,2025-04-02 00:00:00+00:00,DRD,Dizzy Rapids Drop,1681,1512,3600,7,2,5,2
Aquarabia,2025-04-02 00:00:00+00:00,RDL,Rapid Downstream Loop,2492,2304,5000,6,2,4,2
Aquarabia,2025-04-02 00:00:00+00:00,SMW,Splash Mountain Wave,2567,2401,4800,9,2,7,2
Aquarabia,2025-04-02 00:00:00+00:00,FJT,Fun Jet Tubes,1981,1855,4200,8,2,6,2
Aquarabia,2025-04-02 00:00:00+00:00,WTR4,Aqua Loop,2714,2517,5500,7,3,4,3
Six Flags,2025-04-03 00:00:00+00:00,SRT,Siroccos Tower,5684,5539,8000,7,2,5,2
Six Flags,2025-04-03 00:00:00+00:00,ELT,Electric Light Tour,2677,2498,3500,7,4,3,4
Six Flags,2025-04-03 00:00:00+00:00,MLP,Magic Lantern Parade,2682,2609,4000,9,4,5,4
Six Flags,2025-04-03 00:00:00+00:00,GDC,Grand Canyon Coaster,3408,3288,5200,8,3,5,3
Six Flags,2025-04-03 00:00:00+00:00,HRA,High Roller Adventure,4149,3965,6000,10,1,9,1
Six Flags,2025-04-03 00:00:00+00:00,SKW,Skywatch,4544,4391,6500,8,1,7,1
Six Flags,2025-04-03 00:00:00+00:00,TWE,Twilight Express,4944,4892,7800,8,4,4,4
Six Flags,2025-04-03 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2907,2791,4500,7,2,5,2
Six Flags,2025-04-03 00:00:00+00:00,FLF,Falcons Flight,6242,6140,9000,10,2,8,2
Six Flags,2025-04-03 00:00:00+00:00,KCB,Kiddie Carousel Bay,2202,2072,3000,8,4,4,4
Aquarabia,2025-04-03 00:00:00+00:00,AQL,Aqua Lake Raft,1688,1638,3800,7,3,4,3
Aquarabia,2025-04-03 00:00:00+00:00,SST,Sea Stallion,3189,3031,7000,10,2,8,2
Aquarabia,2025-04-03 00:00:00+00:00,WTR1,Wave Pool,2831,2651,6000,10,1,9,1
Aquarabia,2025-04-03 00:00:00+00:00,WTR2,Lazy River,2372,2228,5000,9,1,8,1
Aquarabia,2025-04-03 00:00:00+00:00,WTR3,Splash Zone,3566,3369,8000,9,2,7,2
Aquarabia,2025-04-03 00:00:00+00:00,DRD,Dizzy Rapids Drop,1697,1615,3600,9,2,7,2
Aquarabia,2025-04-03 00:00:00+00:00,RDL,Rapid Downstream Loop,2213,2050,5000,9,3,6,3
Aquarabia,2025-04-03 00:00:00+00:00,SMW,Splash Mountain Wave,2039,1908,4800,9,1,8,1
Aquarabia,2025-04-03 00:00:00+00:00,FJT,Fun Jet Tubes,1740,1569,4200,7,1,6,1
Aquarabia,2025-04-03 00:00:00+00:00,WTR4,Aqua Loop,2119,2065,5500,6,1,5,1
Six Flags,2025-04-04 00:00:00+00:00,FLF,Falcons Flight,4056,3857,9000,10,1,9,1
Six Flags,2025-04-04 00:00:00+00:00,ELT,Electric Light Tour,1528,1393,3500,9,1,8,1
Six Flags,2025-04-04 00:00:00+00:00,MLP,Magic Lantern Parade,1623,1532,4000,6,4,2,4
Six Flags,2025-04-04 00:00:00+00:00,GDC,Grand Canyon Coaster,2371,2279,5200,8,1,7,1
Six Flags,2025-04-04 00:00:00+00:00,HRA,High Roller Adventure,2476,2295,6000,8,3,5,3
Six Flags,2025-04-04 00:00:00+00:00,SKW,Skywatch,2763,2669,6500,7,3,4,3
Six Flags,2025-04-04 00:00:00+00:00,TWE,Twilight Express,3470,3299,7800,6,2,4,2
Six Flags,2025-04-04 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1965,1899,4500,7,2,5,2
Six Flags,2025-04-04 00:00:00+00:00,SRT,Siroccos Tower,3108,3020,8000,6,1,5,1
Six Flags,2025-04-04 00:00:00+00:00,KCB,Kiddie Carousel Bay,1233,1162,3000,6,2,4,2
Aquarabia,2025-04-04 00:00:00+00:00,DRD,Dizzy Rapids Drop,2104,1981,3600,10,4,6,4
Aquarabia,2025-04-04 00:00:00+00:00,FJT,Fun Jet Tubes,2667,2576,4200,7,2,5,2
Aquarabia,2025-04-04 00:00:00+00:00,SMW,Splash Mountain Wave,3039,2965,4800,10,2,8,2
Aquarabia,2025-04-04 00:00:00+00:00,RDL,Rapid Downstream Loop,3348,3189,5000,6,4,2,4
Aquarabia,2025-04-04 00:00:00+00:00,WTR4,Aqua Loop,3117,2973,5500,8,2,6,2
Aquarabia,2025-04-04 00:00:00+00:00,WTR3,Splash Zone,4983,4926,8000,6,2,4,2
Aquarabia,2025-04-04 00:00:00+00:00,WTR2,Lazy River,3163,3014,5000,6,2,4,2
Aquarabia,2025-04-04 00:00:00+00:00,WTR1,Wave Pool,3931,3856,6000,7,2,5,2
Aquarabia,2025-04-04 00:00:00+00:00,SST,Sea Stallion,3822,3736,7000,8,1,7,1
Aquarabia,2025-04-04 00:00:00+00:00,AQL,Aqua Lake Raft,2483,2383,3800,9,4,5,4
Six Flags,2025-04-05 00:00:00+00:00,TWE,Twilight Express,4044,3969,7800,9,3,6,3
Six Flags,2025-04-05 00:00:00+00:00,SKW,Skywatch,3712,3536,6500,9,3,6,3
Six Flags,2025-04-05 00:00:00+00:00,HRA,High Roller Adventure,3230,3170,6000,8,1,7,1
Six Flags,2025-04-05 00:00:00+00:00,SRT,Siroccos Tower,4020,3937,8000,6,3,3,3
Six Flags,2025-04-05 00:00:00+00:00,MLP,Magic Lantern Parade,1981,1893,4000,10,2,8,2
Six Flags,2025-04-05 00:00:00+00:00,ELT,Electric Light Tour,1754,1676,3500,8,2,6,2
Six Flags,2025-04-05 00:00:00+00:00,KCB,Kiddie Carousel Bay,1660,1467,3000,8,4,4,4
Six Flags,2025-04-05 00:00:00+00:00,GDC,Grand Canyon Coaster,2707,2611,5200,9,4,5,4
Six Flags,2025-04-05 00:00:00+00:00,FLF,Falcons Flight,4746,4593,9000,7,2,5,2
Six Flags,2025-04-05 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2435,2279,4500,7,2,5,2
Aquarabia,2025-04-05 00:00:00+00:00,AQL,Aqua Lake Raft,1890,1824,3800,6,1,5,1
Aquarabia,2025-04-05 00:00:00+00:00,SST,Sea Stallion,4002,3903,7000,7,3,4,3
Aquarabia,2025-04-05 00:00:00+00:00,WTR1,Wave Pool,3380,3215,6000,7,3,4,3
Aquarabia,2025-04-05 00:00:00+00:00,WTR2,Lazy River,2560,2409,5000,7,1,6,1
Aquarabia,2025-04-05 00:00:00+00:00,WTR3,Splash Zone,4146,4005,8000,7,4,3,4
Aquarabia,2025-04-05 00:00:00+00:00,DRD,Dizzy Rapids Drop,1911,1817,3600,6,2,4,2
Aquarabia,2025-04-05 00:00:00+00:00,RDL,Rapid Downstream Loop,2771,2614,5000,8,4,4,4
Aquarabia,2025-04-05 00:00:00+00:00,SMW,Splash Mountain Wave,2817,2650,4800,6,2,4,2
Aquarabia,2025-04-05 00:00:00+00:00,WTR4,Aqua Loop,3131,3062,5500,9,3,6,3
Aquarabia,2025-04-05 00:00:00+00:00,FJT,Fun Jet Tubes,2289,2128,4200,7,1,6,1
Six Flags,2025-04-06 00:00:00+00:00,KCB,Kiddie Carousel Bay,1848,1685,3000,9,4,5,4
Six Flags,2025-04-06 00:00:00+00:00,ELT,Electric Light Tour,2257,2084,3500,7,1,6,1
Six Flags,2025-04-06 00:00:00+00:00,MLP,Magic Lantern Parade,2754,2610,4000,8,2,6,2
Six Flags,2025-04-06 00:00:00+00:00,GDC,Grand Canyon Coaster,3025,2946,5200,9,4,5,4
Six Flags,2025-04-06 00:00:00+00:00,HRA,High Roller Adventure,3556,3432,6000,6,2,4,2
Six Flags,2025-04-06 00:00:00+00:00,SKW,Skywatch,4165,4064,6500,10,2,8,2
Six Flags,2025-04-06 00:00:00+00:00,TWE,Twilight Express,5074,4981,7800,10,1,9,1
Six Flags,2025-04-06 00:00:00+00:00,SRT,Siroccos Tower,5052,4946,8000,6,1,5,1
Six Flags,2025-04-06 00:00:00+00:00,FLF,Falcons Flight,5794,5728,9000,9,3,6,3
Six Flags,2025-04-06 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2699,2513,4500,8,2,6,2
Aquarabia,2025-04-06 00:00:00+00:00,AQL,Aqua Lake Raft,2130,1956,3800,7,3,4,3
Aquarabia,2025-04-06 00:00:00+00:00,DRD,Dizzy Rapids Drop,2160,1998,3600,6,3,3,3
Aquarabia,2025-04-06 00:00:00+00:00,WTR1,Wave Pool,3331,3212,6000,6,1,5,1
Aquarabia,2025-04-06 00:00:00+00:00,WTR2,Lazy River,2487,2434,5000,8,1,7,1
Aquarabia,2025-04-06 00:00:00+00:00,WTR3,Splash Zone,4517,4367,8000,9,3,6,3
Aquarabia,2025-04-06 00:00:00+00:00,SST,Sea Stallion,3519,3390,7000,6,4,2,4
Aquarabia,2025-04-06 00:00:00+00:00,RDL,Rapid Downstream Loop,2887,2726,5000,8,2,6,2
Aquarabia,2025-04-06 00:00:00+00:00,SMW,Splash Mountain Wave,2807,2726,4800,10,1,9,1
Aquarabia,2025-04-06 00:00:00+00:00,FJT,Fun Jet Tubes,2143,2047,4200,6,1,5,1
Aquarabia,2025-04-06 00:00:00+00:00,WTR4,Aqua Loop,3153,2969,5500,7,2,5,2
Six Flags,2025-04-07 00:00:00+00:00,SRT,Siroccos Tower,2986,2896,8000,8,4,4,4
Six Flags,2025-04-07 00:00:00+00:00,KCB,Kiddie Carousel Bay,1469,1290,3000,10,4,6,4
Six Flags,2025-04-07 00:00:00+00:00,ELT,Electric Light Tour,1547,1458,3500,9,4,5,4
Six Flags,2025-04-07 00:00:00+00:00,MLP,Magic Lantern Parade,1780,1593,4000,7,4,3,4
Six Flags,2025-04-07 00:00:00+00:00,GDC,Grand Canyon Coaster,2060,1981,5200,6,2,4,2
Six Flags,2025-04-07 00:00:00+00:00,HRA,High Roller Adventure,2607,2461,6000,10,1,9,1
Six Flags,2025-04-07 00:00:00+00:00,SKW,Skywatch,2889,2743,6500,9,3,6,3
Six Flags,2025-04-07 00:00:00+00:00,TWE,Twilight Express,3342,3184,7800,6,3,3,3
Six Flags,2025-04-07 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2062,1960,4500,9,2,7,2
Six Flags,2025-04-07 00:00:00+00:00,FLF,Falcons Flight,3793,3735,9000,8,4,4,4
Aquarabia,2025-04-07 00:00:00+00:00,WTR2,Lazy River,2143,2028,5000,9,2,7,2
Aquarabia,2025-04-07 00:00:00+00:00,AQL,Aqua Lake Raft,1655,1599,3800,10,3,7,3
Aquarabia,2025-04-07 00:00:00+00:00,FJT,Fun Jet Tubes,1945,1842,4200,9,1,8,1
Aquarabia,2025-04-07 00:00:00+00:00,SMW,Splash Mountain Wave,1960,1771,4800,8,1,7,1
Aquarabia,2025-04-07 00:00:00+00:00,RDL,Rapid Downstream Loop,2168,2006,5000,7,4,3,4
Aquarabia,2025-04-07 00:00:00+00:00,WTR4,Aqua Loop,2266,2128,5500,10,3,7,3
Aquarabia,2025-04-07 00:00:00+00:00,WTR3,Splash Zone,3404,3329,8000,8,2,6,2
Aquarabia,2025-04-07 00:00:00+00:00,WTR1,Wave Pool,2522,2377,6000,10,1,9,1
Aquarabia,2025-04-07 00:00:00+00:00,SST,Sea Stallion,2902,2736,7000,7,3,4,3
Aquarabia,2025-04-07 00:00:00+00:00,DRD,Dizzy Rapids Drop,1615,1430,3600,7,1,6,1
Six Flags,2025-04-08 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1963,1776,4500,9,1,8,1
Six Flags,2025-04-08 00:00:00+00:00,TWE,Twilight Express,2951,2845,7800,9,3,6,3
Six Flags,2025-04-08 00:00:00+00:00,SKW,Skywatch,2632,2512,6500,6,1,5,1
Six Flags,2025-04-08 00:00:00+00:00,HRA,High Roller Adventure,2299,2187,6000,9,3,6,3
Six Flags,2025-04-08 00:00:00+00:00,KCB,Kiddie Carousel Bay,1302,1134,3000,9,3,6,3
Six Flags,2025-04-08 00:00:00+00:00,MLP,Magic Lantern Parade,1546,1450,4000,7,3,4,3
Six Flags,2025-04-08 00:00:00+00:00,ELT,Electric Light Tour,1499,1346,3500,8,4,4,4
Six Flags,2025-04-08 00:00:00+00:00,SRT,Siroccos Tower,3116,2942,8000,8,2,6,2
Six Flags,2025-04-08 00:00:00+00:00,GDC,Grand Canyon Coaster,2002,1865,5200,6,2,4,2
Six Flags,2025-04-08 00:00:00+00:00,FLF,Falcons Flight,3793,3679,9000,6,3,3,3
Aquarabia,2025-04-08 00:00:00+00:00,WTR2,Lazy River,3589,3405,5000,8,2,6,2
Aquarabia,2025-04-08 00:00:00+00:00,AQL,Aqua Lake Raft,2955,2780,3800,8,2,6,2
Aquarabia,2025-04-08 00:00:00+00:00,WTR1,Wave Pool,3914,3786,6000,9,1,8,1
Aquarabia,2025-04-08 00:00:00+00:00,WTR3,Splash Zone,5252,5174,8000,6,3,3,3
Aquarabia,2025-04-08 00:00:00+00:00,WTR4,Aqua Loop,3588,3408,5500,9,4,5,4
Aquarabia,2025-04-08 00:00:00+00:00,SST,Sea Stallion,4477,4371,7000,7,1,6,1
Aquarabia,2025-04-08 00:00:00+00:00,SMW,Splash Mountain Wave,3035,2985,4800,6,2,4,2
Aquarabia,2025-04-08 00:00:00+00:00,FJT,Fun Jet Tubes,3242,3117,4200,8,2,6,2
Aquarabia,2025-04-08 00:00:00+00:00,RDL,Rapid Downstream Loop,3452,3256,5000,8,3,5,3
Aquarabia,2025-04-08 00:00:00+00:00,DRD,Dizzy Rapids Drop,2870,2690,3600,7,4,3,4
Six Flags,2025-04-09 00:00:00+00:00,KCB,Kiddie Carousel Bay,1868,1671,3000,9,4,5,4
Six Flags,2025-04-09 00:00:00+00:00,SRT,Siroccos Tower,4022,3905,8000,10,4,6,4
Six Flags,2025-04-09 00:00:00+00:00,ELT,Electric Light Tour,1706,1623,3500,8,2,6,2
Six Flags,2025-04-09 00:00:00+00:00,MLP,Magic Lantern Parade,2315,2196,4000,6,3,3,3
Six Flags,2025-04-09 00:00:00+00:00,GDC,Grand Canyon Coaster,3024,2927,5200,7,2,5,2
Six Flags,2025-04-09 00:00:00+00:00,HRA,High Roller Adventure,2972,2878,6000,9,3,6,3
Six Flags,2025-04-09 00:00:00+00:00,SKW,Skywatch,3263,3093,6500,9,4,5,4
Six Flags,2025-04-09 00:00:00+00:00,TWE,Twilight Express,3870,3814,7800,7,2,5,2
Six Flags,2025-04-09 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2482,2295,4500,7,2,5,2
Six Flags,2025-04-09 00:00:00+00:00,FLF,Falcons Flight,4895,4761,9000,6,3,3,3
Aquarabia,2025-04-09 00:00:00+00:00,AQL,Aqua Lake Raft,2856,2788,3800,9,4,5,4
Aquarabia,2025-04-09 00:00:00+00:00,FJT,Fun Jet Tubes,3053,2998,4200,9,2,7,2
Aquarabia,2025-04-09 00:00:00+00:00,SMW,Splash Mountain Wave,3371,3300,4800,7,2,5,2
Aquarabia,2025-04-09 00:00:00+00:00,RDL,Rapid Downstream Loop,3341,3192,5000,9,2,7,2
Aquarabia,2025-04-09 00:00:00+00:00,WTR4,Aqua Loop,4215,4046,5500,6,3,3,3
Aquarabia,2025-04-09 00:00:00+00:00,WTR3,Splash Zone,5643,5499,8000,10,2,8,2
Aquarabia,2025-04-09 00:00:00+00:00,WTR2,Lazy River,3886,3804,5000,9,2,7,2
Aquarabia,2025-04-09 00:00:00+00:00,WTR1,Wave Pool,4344,4227,6000,9,1,8,1
Aquarabia,2025-04-09 00:00:00+00:00,SST,Sea Stallion,5050,4934,7000,10,3,7,3
Aquarabia,2025-04-09 00:00:00+00:00,DRD,Dizzy Rapids Drop,2621,2519,3600,8,2,6,2
Six Flags,2025-04-10 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2573,2480,4500,8,1,7,1
Six Flags,2025-04-10 00:00:00+00:00,TWE,Twilight Express,4449,4311,7800,10,3,7,3
Six Flags,2025-04-10 00:00:00+00:00,SKW,Skywatch,3299,3206,6500,6,1,5,1
Six Flags,2025-04-10 00:00:00+00:00,HRA,High Roller Adventure,3438,3318,6000,9,3,6,3
Six Flags,2025-04-10 00:00:00+00:00,SRT,Siroccos Tower,4855,4675,8000,6,4,2,4
Six Flags,2025-04-10 00:00:00+00:00,MLP,Magic Lantern Parade,2447,2347,4000,8,3,5,3
Six Flags,2025-04-10 00:00:00+00:00,ELT,Electric Light Tour,2004,1827,3500,8,4,4,4
Six Flags,2025-04-10 00:00:00+00:00,KCB,Kiddie Carousel Bay,1853,1734,3000,9,1,8,1
Six Flags,2025-04-10 00:00:00+00:00,GDC,Grand Canyon Coaster,2867,2712,5200,9,3,6,3
Six Flags,2025-04-10 00:00:00+00:00,FLF,Falcons Flight,4970,4818,9000,7,2,5,2
Aquarabia,2025-04-10 00:00:00+00:00,WTR2,Lazy River,3288,3225,5000,8,4,4,4
Aquarabia,2025-04-10 00:00:00+00:00,AQL,Aqua Lake Raft,2854,2691,3800,8,3,5,3
Aquarabia,2025-04-10 00:00:00+00:00,SST,Sea Stallion,4555,4412,7000,10,4,6,4
Aquarabia,2025-04-10 00:00:00+00:00,WTR1,Wave Pool,4462,4397,6000,7,1,6,1
Aquarabia,2025-04-10 00:00:00+00:00,WTR3,Splash Zone,5271,5207,8000,6,3,3,3
Aquarabia,2025-04-10 00:00:00+00:00,DRD,Dizzy Rapids Drop,2590,2405,3600,7,3,4,3
Aquarabia,2025-04-10 00:00:00+00:00,RDL,Rapid Downstream Loop,3305,3255,5000,10,4,6,4
Aquarabia,2025-04-10 00:00:00+00:00,SMW,Splash Mountain Wave,3839,3688,4800,9,4,5,4
Aquarabia,2025-04-10 00:00:00+00:00,FJT,Fun Jet Tubes,3368,3226,4200,6,1,5,1
Aquarabia,2025-04-10 00:00:00+00:00,WTR4,Aqua Loop,4333,4176,5500,9,4,5,4
Six Flags,2025-04-11 00:00:00+00:00,KCB,Kiddie Carousel Bay,2085,1966,3000,8,3,5,3
Six Flags,2025-04-11 00:00:00+00:00,ELT,Electric Light Tour,2489,2404,3500,6,3,3,3
Six Flags,2025-04-11 00:00:00+00:00,MLP,Magic Lantern Parade,2702,2636,4000,9,3,6,3
Six Flags,2025-04-11 00:00:00+00:00,GDC,Grand Canyon Coaster,3638,3566,5200,7,4,3,4
Six Flags,2025-04-11 00:00:00+00:00,HRA,High Roller Adventure,4075,3935,6000,9,1,8,1
Six Flags,2025-04-11 00:00:00+00:00,SKW,Skywatch,4046,3848,6500,10,3,7,3
Six Flags,2025-04-11 00:00:00+00:00,TWE,Twilight Express,4590,4491,7800,7,2,5,2
Six Flags,2025-04-11 00:00:00+00:00,SRT,Siroccos Tower,4769,4625,8000,9,2,7,2
Aquarabia,2025-04-11 00:00:00+00:00,DRD,Dizzy Rapids Drop,2037,1861,3600,6,1,5,1
Six Flags,2025-04-11 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2875,2739,4500,8,1,7,1
Six Flags,2025-04-11 00:00:00+00:00,FLF,Falcons Flight,5745,5681,9000,9,4,5,4
Aquarabia,2025-04-11 00:00:00+00:00,FJT,Fun Jet Tubes,2112,1997,4200,9,1,8,1
Aquarabia,2025-04-11 00:00:00+00:00,SMW,Splash Mountain Wave,2463,2337,4800,9,4,5,4
Aquarabia,2025-04-11 00:00:00+00:00,RDL,Rapid Downstream Loop,2509,2398,5000,8,3,5,3
Aquarabia,2025-04-11 00:00:00+00:00,WTR4,Aqua Loop,2764,2666,5500,9,3,6,3
Aquarabia,2025-04-11 00:00:00+00:00,WTR3,Splash Zone,4104,3929,8000,10,4,6,4
Aquarabia,2025-04-11 00:00:00+00:00,WTR2,Lazy River,2419,2320,5000,8,1,7,1
Aquarabia,2025-04-11 00:00:00+00:00,WTR1,Wave Pool,3072,2954,6000,8,4,4,4
Aquarabia,2025-04-11 00:00:00+00:00,SST,Sea Stallion,3300,3152,7000,7,3,4,3
Aquarabia,2025-04-11 00:00:00+00:00,AQL,Aqua Lake Raft,1826,1696,3800,10,2,8,2
Six Flags,2025-04-12 00:00:00+00:00,SRT,Siroccos Tower,5004,4870,8000,8,3,5,3
Six Flags,2025-04-12 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2798,2667,4500,8,3,5,3
Six Flags,2025-04-12 00:00:00+00:00,TWE,Twilight Express,4479,4362,7800,6,1,5,1
Six Flags,2025-04-12 00:00:00+00:00,SKW,Skywatch,4221,4040,6500,6,1,5,1
Six Flags,2025-04-12 00:00:00+00:00,FLF,Falcons Flight,6000,5880,9000,9,1,8,1
Six Flags,2025-04-12 00:00:00+00:00,GDC,Grand Canyon Coaster,3445,3306,5200,7,1,6,1
Six Flags,2025-04-12 00:00:00+00:00,MLP,Magic Lantern Parade,2538,2382,4000,6,1,5,1
Six Flags,2025-04-12 00:00:00+00:00,ELT,Electric Light Tour,2370,2318,3500,9,1,8,1
Six Flags,2025-04-12 00:00:00+00:00,HRA,High Roller Adventure,3604,3510,6000,7,2,5,2
Six Flags,2025-04-12 00:00:00+00:00,KCB,Kiddie Carousel Bay,1809,1703,3000,7,1,6,1
Aquarabia,2025-04-12 00:00:00+00:00,DRD,Dizzy Rapids Drop,1482,1368,3600,10,4,6,4
Aquarabia,2025-04-12 00:00:00+00:00,FJT,Fun Jet Tubes,1767,1595,4200,6,2,4,2
Aquarabia,2025-04-12 00:00:00+00:00,SST,Sea Stallion,2769,2673,7000,8,1,7,1
Aquarabia,2025-04-12 00:00:00+00:00,WTR1,Wave Pool,2475,2323,6000,8,2,6,2
Aquarabia,2025-04-12 00:00:00+00:00,WTR2,Lazy River,2063,1910,5000,8,1,7,1
Aquarabia,2025-04-12 00:00:00+00:00,AQL,Aqua Lake Raft,1594,1504,3800,7,1,6,1
Aquarabia,2025-04-12 00:00:00+00:00,WTR4,Aqua Loop,2301,2140,5500,7,1,6,1
Aquarabia,2025-04-12 00:00:00+00:00,RDL,Rapid Downstream Loop,2117,1972,5000,7,4,3,4
Aquarabia,2025-04-12 00:00:00+00:00,SMW,Splash Mountain Wave,1909,1794,4800,10,2,8,2
Aquarabia,2025-04-12 00:00:00+00:00,WTR3,Splash Zone,3074,2998,8000,9,2,7,2
Six Flags,2025-04-13 00:00:00+00:00,KCB,Kiddie Carousel Bay,1327,1243,3000,7,4,3,4
Six Flags,2025-04-13 00:00:00+00:00,FLF,Falcons Flight,4095,3945,9000,8,3,5,3
Six Flags,2025-04-13 00:00:00+00:00,MLP,Magic Lantern Parade,1910,1842,4000,10,4,6,4
Six Flags,2025-04-13 00:00:00+00:00,GDC,Grand Canyon Coaster,2651,2455,5200,8,1,7,1
Six Flags,2025-04-13 00:00:00+00:00,HRA,High Roller Adventure,2990,2939,6000,6,3,3,3
Six Flags,2025-04-13 00:00:00+00:00,SKW,Skywatch,3394,3217,6500,7,1,6,1
Six Flags,2025-04-13 00:00:00+00:00,TWE,Twilight Express,3432,3258,7800,7,2,5,2
